date,safegraph_place,visitor_home_cbg,number
2020-07-06,sg:724e75fddf494a9d9f1202ef2eb8530d,510719303006,4
2020-07-06,sg:8c81621aabc9444d8871c99f1de3824d,
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076105053,5
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076102012,5
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,510594502002,5
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511539015072,5
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,510690504002,4
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076107011,4
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076102022,4
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110091,4
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110251,4
2020-07-06,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110043,4
2020-07-06,sg:212791c91ace4e9d937c12f81ffd9f9e,
2020-07-06,sg:b8388a90e0aa4be592ccc2185e8b28b1,
2020-07-06,sg:611ee406fd8d4561a2802bdc6f236b8b,510639202003,4
2020-07-06,sg:611ee406fd8d4561a2802bdc6f236b8b,510719304002,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,511210215001,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,510719302003,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,511552101002,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,540890008003,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,511210206003,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,510719304001,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,511210208001,4
2020-07-06,sg:d1fa9817aac04ea6a5604633e1bbb932,511210215003,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076112052,6
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,510594915021,5
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076110062,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076110202,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076110093,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076105061,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,510594805032,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,240217523013,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,540379723002,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,516105002003,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076110112,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076110221,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,510872009052,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076112061,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076112051,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,510594914011,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076107023,4
2020-07-06,sg:fcd669d945fa490d8220bd194a54b312,511076119003,4
2020-07-06,sg:801c14acc4054e35bcd181e7fc4a43fd,
2020-07-06,sg:954d77e55f09424cb8a7eadfcf37f8ef,510719304002,4
2020-07-06,sg:954d77e55f09424cb8a7eadfcf37f8ef,511210214003,4
2020-07-06,sg:d85829d48c4141ada8ab36598397da51,
2020-07-06,sg:6905480084e149ea9f32f9a7abd886d1,
2020-07-06,sg:95fbdc2573bd45f19e47b145aab137f8,
2020-07-06,sg:2f9c1c82212c45cdbccbb15fd424150e,510594327021,4
2020-07-06,sg:66ee7caf99f24a658d0a00b9a2317ed6,240217754004,4
2020-07-06,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076106021,4
2020-07-06,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076110191,4
2020-07-06,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076103003,4
2020-07-06,sg:549d0fc7b6cb4a398df75bac88ee5343,511210211002,6
2020-07-06,sg:549d0fc7b6cb4a398df75bac88ee5343,511210210001,4
2020-07-06,sg:549d0fc7b6cb4a398df75bac88ee5343,210699202001,4
2020-07-06,sg:344406d191204b9990339956aecec544,510594313002,4
2020-07-06,sg:344406d191204b9990339956aecec544,511076110214,4
2020-07-06,sg:344406d191204b9990339956aecec544,511076110202,4
2020-07-06,sg:344406d191204b9990339956aecec544,511076106014,4
2020-07-06,sg:07f1a6772de94c658447071316f5615d,511210212001,4
2020-07-06,sg:158f5911b9564a24ae8a04be65b397d3,540550015003,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076118063,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110092,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,240317013122,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110062,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511539014082,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110121,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110122,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110051,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,420010316001,4
2020-07-06,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076108001,4
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,130299203051,5
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,511552107002,4
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,511210202013,4
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,517500102003,4
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,511552105003,4
2020-07-06,sg:c22c52a86dfc44b3ad981fb216704095,511210202015,4
2020-07-06,sg:ea1cdda30a974c3790065357a4c30008,517500101023,4
2020-07-06,sg:9215f3e63a184e99b976d5fe2c2ab0a6,510719304003,4
2020-07-06,sg:9215f3e63a184e99b976d5fe2c2ab0a6,511552101004,4
2020-07-06,sg:9215f3e63a184e99b976d5fe2c2ab0a6,517500102005,4
2020-07-06,sg:9ba6933599674a71b14f64a9bbbdff4e,
2020-07-06,sg:2d68828060224ad0839d963aa021b2d9,511210211004,4
2020-07-06,sg:b01f9a433f7d43e9a358df78a2cf778e,511210215002,4
2020-07-06,sg:37006cf179fe4af09226027262503001,511076105033,4
2020-07-06,sg:24dd7155c30f45729abfa276b59b7183,
2020-07-06,sg:92b23dd91c6c40b7acbad4f85c1f3794,517500102004,4
2020-07-06,sg:92b23dd91c6c40b7acbad4f85c1f3794,510719301002,4
2020-07-06,sg:27f74b873fd14278a3f8340865698fd8,511076110093,4
2020-07-06,sg:f57c5bd356fe49b2aaa9b85ebfb72f06,
2020-07-06,sg:2ad8eaf19aea4aae8facfaeda846d156,517500101023,4
2020-07-06,sg:5597636f115c41a380c25a7530bd7ce1,
2020-07-06,sg:1e4fb918bc764cfdb6f213ca83b54af1,
2020-07-06,sg:09fd88d83f6d4623878155f48802444f,
2020-07-06,sg:37d99fd082414ba49fa8bf9a32bd98f3,511210202021,4
2020-07-06,sg:f4b5f4872a88413d877e8c09ae57a897,511210213001,5
2020-07-06,sg:f4b5f4872a88413d877e8c09ae57a897,511210208004,4
2020-07-06,sg:1cd43b4c599e4eb4895cbfb5f179b083,510719301001,4
2020-07-06,sg:1cd43b4c599e4eb4895cbfb5f179b083,511210206001,4
2020-07-06,sg:1cd43b4c599e4eb4895cbfb5f179b083,511210210002,4
2020-07-06,sg:1cd43b4c599e4eb4895cbfb5f179b083,511552106003,4
2020-07-06,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511790103012,4
2020-07-06,sg:d6d6cf51ce094c0abcce614c7d5a70bb,540550018003,4
2020-07-06,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511210210001,4
2020-07-06,sg:d6d6cf51ce094c0abcce614c7d5a70bb,510719303004,4
2020-07-06,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511210203003,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076105073,6
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076103002,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076101022,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076110211,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076110182,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076105062,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076105071,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,540379728004,4
2020-07-06,sg:87f58dcadbcb44beae3241da5e174dcb,511076110241,4
2020-07-06,sg:bca668d773384b9096f2c71525252472,511210211001,5
2020-07-06,sg:bca668d773384b9096f2c71525252472,511210210002,4
2020-07-06,sg:bca668d773384b9096f2c71525252472,511210210003,4
2020-07-06,sg:bca668d773384b9096f2c71525252472,511210215002,4
2020-07-06,sg:bca668d773384b9096f2c71525252472,511210211002,4
2020-07-06,sg:bca668d773384b9096f2c71525252472,510639201011,4
2020-07-06,sg:ffa9dd7a2bd047d385503dfa17a15489,511210215001,4
2020-07-06,sg:ffa9dd7a2bd047d385503dfa17a15489,511210215004,4
2020-07-06,sg:19df15b87615413aa4dfd4accbda3108,511552101004,4
2020-07-06,sg:19df15b87615413aa4dfd4accbda3108,511210211002,4
2020-07-06,sg:129bc8470dc842a885fe35c7ad7eeee8,
2020-07-06,sg:61f238504c294b48ad26ecfdf5120bff,510230403022,4
2020-07-06,sg:639210e2897b45a5b7264ce792891349,511210202021,4
2020-07-06,sg:6f8d2cef6fce4472911012a41bf03975,511970504023,4
2020-07-06,sg:6f8d2cef6fce4472911012a41bf03975,510719304002,4
2020-07-06,sg:6f8d2cef6fce4472911012a41bf03975,511210212001,4
2020-07-06,sg:6f8d2cef6fce4472911012a41bf03975,511552107001,4
2020-07-06,sg:6f8d2cef6fce4472911012a41bf03975,511552104002,4
2020-07-06,sg:9fe9a6722fc948e09bf5a3c1499ca958,517500102005,4
2020-07-06,sg:864337c76ae84032b40d529b4d17a5c1,511970502001,4
2020-07-06,sg:864337c76ae84032b40d529b4d17a5c1,511970501004,4
2020-07-06,sg:3c8ede17cb3948ffaecbe3656dd9bafa,511076112021,4
2020-07-06,sg:3622cbb8b7ff4780b0c0e59d4655305b,511610302012,4
2020-07-06,sg:3622cbb8b7ff4780b0c0e59d4655305b,511210213001,4
2020-07-06,sg:e4cf311fca554f289ab814d75617232e,510594803003,4
2020-07-06,sg:e4cf311fca554f289ab814d75617232e,511076112071,4
2020-07-06,sg:e4cf311fca554f289ab814d75617232e,511076110062,4
2020-07-06,sg:f86dd314df8d439f8cbd56a66da97c9a,
2020-07-06,sg:3c76d375210044768a62b72bd831f419,511076102012,4
2020-07-06,sg:3c76d375210044768a62b72bd831f419,511076107022,4
2020-07-06,sg:5a68292af2e44c50baf64ffab0e5fa21,
2020-07-06,sg:361cded9d00b476fa624fe8d07183c22,517500102002,4
2020-07-06,sg:361cded9d00b476fa624fe8d07183c22,511210215004,4
2020-07-06,sg:361cded9d00b476fa624fe8d07183c22,511552105001,4
2020-07-06,sg:361cded9d00b476fa624fe8d07183c22,517750103001,4
2020-07-06,sg:361cded9d00b476fa624fe8d07183c22,511210210001,4
2020-07-06,sg:25d381c5fd4e40b4a1e5a42253683166,511076110242,6
2020-07-06,sg:25d381c5fd4e40b4a1e5a42253683166,511076106043,4
2020-07-06,sg:25d381c5fd4e40b4a1e5a42253683166,511076118062,4
2020-07-06,sg:25d381c5fd4e40b4a1e5a42253683166,511076105061,4
2020-07-06,sg:25d381c5fd4e40b4a1e5a42253683166,511076105072,4
2020-07-06,sg:5c981354e4764b4cb3918b756c205457,511210211004,4
2020-07-06,sg:5c981354e4764b4cb3918b756c205457,511210204001,4
2020-07-06,sg:5c981354e4764b4cb3918b756c205457,511210203005,4
2020-07-06,sg:736e79e27bfb4e4892e199d1dc7bd72a,
2020-07-06,sg:0d99ee1e157d4657a539f5b85d72a9aa,511210211001,4
2020-07-06,sg:0d99ee1e157d4657a539f5b85d72a9aa,511210207001,4
2020-07-06,sg:0d99ee1e157d4657a539f5b85d72a9aa,510719304003,4
2020-07-06,sg:e9e8a9570f1a49aeb680770a12d6cd46,510719304001,4
2020-07-06,sg:e9e8a9570f1a49aeb680770a12d6cd46,511552102021,4
2020-07-06,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210211001,4
2020-07-06,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210211002,4
2020-07-06,sg:e9e8a9570f1a49aeb680770a12d6cd46,510719303003,4
2020-07-06,sg:d788fceea7b445eba331cfe41b917033,
2020-07-06,sg:9d10d3b380ac4567b003fa6de4c897eb,
2020-07-06,sg:42146e017df54c73ae2b4e912f0537c9,511210215002,4
2020-07-06,sg:42146e017df54c73ae2b4e912f0537c9,511210206001,4
2020-07-06,sg:9d70cb40b1b2499b86327fd9a1bc2922,
2020-07-06,sg:661e595dcac4404db117a7d8e3c31d19,517500102004,4
2020-07-06,sg:ab370a199ca0448eaf09c2b02dbe3c2b,
2020-07-06,sg:12a9e9bcc1914b909f77f67c21710bef,
2020-07-06,sg:87bd071c14994d23a4995f8ec46bab71,510719304001,4
2020-07-06,sg:2114a8c7295a4bd3a713889e30935214,
2020-07-06,sg:6eaf7719550e48f9b0a6b58aaa8dc515,517500102002,4
2020-07-06,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210210003,4
2020-07-06,sg:6eaf7719550e48f9b0a6b58aaa8dc515,510639201022,4
2020-07-06,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210215001,4
2020-07-06,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511552106003,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,510719302002,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,516800002013,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,510719303002,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210210001,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,510719304003,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210215002,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210205004,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210212003,4
2020-07-06,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210211002,4
2020-07-06,sg:49ebd14d846e418b983f7d4f1bc6df7f,
2020-07-06,sg:e66735cb362443ab83ab93c348c3ee6f,
2020-07-06,sg:5c293ff5412f4d0f8b8a2983ecd7bfe8,511076110253,4
2020-07-06,sg:14962bfb95be42a39d6d285933b7fff5,
2020-07-06,sg:1f366bfe14814bccbbc962d3971db81c,540039718003,5
2020-07-06,sg:1f366bfe14814bccbbc962d3971db81c,511076116012,4
2020-07-06,sg:1f366bfe14814bccbbc962d3971db81c,511539015091,4
2020-07-06,sg:1f366bfe14814bccbbc962d3971db81c,110010099012,4
2020-07-06,sg:1f366bfe14814bccbbc962d3971db81c,511076112082,4
2020-07-06,sg:7449803e30584d06994bddd7810b9670,511970504012,4
2020-07-06,sg:261ec8f9326f450dbeee932cbc0b2f9f,
2020-07-06,sg:d6476ea4440d458fadeb6275ca8c9567,511552102012,4
2020-07-06,sg:d6476ea4440d458fadeb6275ca8c9567,511552101005,4
2020-07-06,sg:007b0b2c7f994ccbb047b038c2168694,
2020-07-06,sg:499f15e105c3460ca37ff190165e7403,
2020-07-06,sg:a3165a9aa5964d7caff97b458b5a7d91,
2020-07-06,sg:dc78da91fea845b9b9b461b01d33d65b,511210215004,4
2020-07-13,sg:dde9ad1b8739420ab033397aa1bc290c,511076105053,4
2020-07-13,sg:121cd882740140179f1749150bd4dfd8,
2020-07-13,sg:7da038232f734282be74bd1c1231d0a5,511076110251,4
2020-07-13,sg:7da038232f734282be74bd1c1231d0a5,511076105051,4
2020-07-13,sg:7da038232f734282be74bd1c1231d0a5,511076110092,4
2020-07-13,sg:7da038232f734282be74bd1c1231d0a5,511076107032,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210209002,8
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210213001,7
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210211002,7
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210202013,7
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210204002,6
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510639201013,6
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210210001,5
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210211004,5
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210215003,5
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210202021,5
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511552101005,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719302002,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,517500101023,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719303003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510210402001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210215002,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511610303003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719302003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210215004,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210212001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210215001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511552102011,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,517500101012,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210208001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210211003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210209003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,517700021003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,370810160102,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,517500102005,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210208003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719303005,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510190304022,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510639201011,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511552101003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510639201021,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,540550023003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719304001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,540639503001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210214004,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510350803002,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210210003,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510719303006,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,510639202001,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511552101002,4
2020-07-13,sg:12fbd88eba564b50ba670adb6f41c865,511210207004,4
2020-07-13,sg:b18e66717de64e9e98c5c6004db26044,511210208004,4
2020-07-13,sg:b18e66717de64e9e98c5c6004db26044,511210214002,4
2020-07-13,sg:38c48f9e026b4facb107847b8e409a24,511076107021,5
2020-07-13,sg:a2633b1ff9b849c28f7da6127226252c,510594817011,4
2020-07-13,sg:a2633b1ff9b849c28f7da6127226252c,511076106043,4
2020-07-13,sg:a2633b1ff9b849c28f7da6127226252c,511539016011,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210210001,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210211004,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511552101005,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210210002,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210211002,4
2020-07-13,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210213001,4
2020-07-13,sg:64664116e7af447d96e3e61acdd498bd,511210202011,8
2020-07-13,sg:64664116e7af447d96e3e61acdd498bd,511210212001,4
2020-07-13,sg:64664116e7af447d96e3e61acdd498bd,511210210001,4
2020-07-13,sg:64664116e7af447d96e3e61acdd498bd,510639201013,4
2020-07-13,sg:64664116e7af447d96e3e61acdd498bd,511210213002,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076110191,5
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076106013,5
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076110101,5
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076110171,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076105052,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076111021,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076110132,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,540039719005,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076105073,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076115011,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,510594811011,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,510690501003,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,421070021001,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,510690505005,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,510690506002,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,510690511013,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076110093,4
2020-07-13,sg:bb3409fe37274b9ba50c4d7e359790d8,511076101011,4
2020-07-13,sg:2f0215a5e2aa46b287a7b5e046327188,517700005002,4
2020-07-13,sg:238ceceff5bf422eaa387510a6427711,511210207001,5
2020-07-13,sg:238ceceff5bf422eaa387510a6427711,511610302013,4
2020-07-13,sg:238ceceff5bf422eaa387510a6427711,511210206001,4
2020-07-13,sg:dde39608857a4e2f8ea9789d36634990,511552101004,5
2020-07-13,sg:dde39608857a4e2f8ea9789d36634990,511552102021,4
2020-07-13,sg:dde39608857a4e2f8ea9789d36634990,511552102022,4
2020-07-13,sg:9db1c38f734547bd8a8bec695b6c1120,511210206001,9
2020-07-13,sg:9db1c38f734547bd8a8bec695b6c1120,511210209003,6
2020-07-13,sg:9db1c38f734547bd8a8bec695b6c1120,511210205004,4
2020-07-13,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210210003,4
2020-07-13,sg:b88a4955712e463e845c67d8ea6d2403,517750101001,4
2020-07-13,sg:b88a4955712e463e845c67d8ea6d2403,511210208003,4
2020-07-13,sg:e7963c27cab74e32a950155e90663f42,
2020-07-13,sg:fc9610128ce447ee9940ce4acb353be6,511210211004,4
2020-07-13,sg:fc9610128ce447ee9940ce4acb353be6,510639201011,4
2020-07-13,sg:5974c765af6c4eaf891f43aba9d785d8,
2020-07-13,sg:163d96d4a62e408784981b31f6b98ce6,510670206001,4
2020-07-13,sg:163d96d4a62e408784981b31f6b98ce6,511552104001,4
2020-07-13,sg:163d96d4a62e408784981b31f6b98ce6,511850211003,4
2020-07-13,sg:163d96d4a62e408784981b31f6b98ce6,511210213001,4
2020-07-13,sg:163d96d4a62e408784981b31f6b98ce6,240010018001,4
2020-07-13,sg:628a9eea5f0b4c9baeba66a94d435c61,371290116072,4
2020-07-13,sg:628a9eea5f0b4c9baeba66a94d435c61,517500101023,4
2020-07-13,sg:225d7fb527ed4ee6aa2be7577b6ff608,
2020-07-13,sg:d4aa6f31c1fa4409a65ca07331808946,
2020-07-13,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210205004,4
2020-07-13,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210212002,4
2020-07-13,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210205003,4
2020-07-13,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210205002,4
2020-07-13,sg:50d01bc4b6a6456182c8cd7d35b62043,
2020-07-13,sg:89fcb5f0ea35445eaabbe303c0916b92,
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,421070021001,7
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076119003,7
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110212,6
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105033,5
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594915021,5
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110093,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510690511011,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,540379724021,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076103002,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076109001,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510690511012,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594526003,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076111021,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594910001,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076102012,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105044,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076101011,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110251,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,240317012182,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118063,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076104001,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110202,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110232,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106011,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110151,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594402011,4
2020-07-13,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110111,4
2020-07-13,sg:7d64b4f487984b6b82ff9d40894128df,511076106041,4
2020-07-13,sg:928ac94a4a8c4acf9f1fc35600828c51,
2020-07-13,sg:518ecccae67f40b087a4666701bf6f88,511076110242,4
2020-07-13,sg:518ecccae67f40b087a4666701bf6f88,510594905023,4
2020-07-13,sg:197c0510c70f485caff5e11a99a44064,511076110192,6
2020-07-13,sg:197c0510c70f485caff5e11a99a44064,540379728003,4
2020-07-13,sg:197c0510c70f485caff5e11a99a44064,511076110132,4
2020-07-13,sg:197c0510c70f485caff5e11a99a44064,511076110253,4
2020-07-13,sg:197c0510c70f485caff5e11a99a44064,511076118062,4
