"cbg_lon","cbg_lat","POI_lon","POI_lat","Distance"
-80.4798034987174,37.1978533939219,-80.444225,37.224789,6.8196
-80.5155951820541,37.165731378536,-80.444225,37.224789,11.2308
-80.4674991189843,37.1679253150927,-80.411287,37.252573,18.8248
-80.5469199879583,37.1489623638227,-80.411287,37.252573,21.4244
-80.3968075828811,37.2119568724428,-80.411287,37.252573,5.7624
-80.3645492690478,37.0633966245455,-80.41329,37.186363,19.2911
-80.4448135792378,37.118152929051,-80.41329,37.186363,11.8032
-80.5469199879583,37.1489623638227,-80.41329,37.186363,18.1438
-80.4194863159,37.2432417859872,-80.41329,37.186363,10.0884
-80.6832781364396,37.1139501597423,-80.41329,37.186363,29.2672
-80.4206588934699,37.2248755674189,-80.409496,37.224869,2.4351
-80.4798034987174,37.1978533939219,-80.403046,37.12995,20.5251
-80.4112567620754,37.122214165444,-80.41404,37.186745,9.1372
-80.4230522771977,37.1949907774553,-80.419626,37.169883,4.0827
-80.5253310160524,37.1338727644179,-80.419626,37.169883,16.7194
-80.7592362688245,37.0231249518496,-80.419626,37.169883,45.0657
-80.3559510485379,37.1195735878574,-80.419626,37.169883,9.0826
-80.4306709876565,37.1726889683906,-80.419626,37.169883,3.5541
-80.3308477595896,37.1342392377725,-80.416852,37.244353,23.1835
-80.5469199879583,37.1489623638227,-80.41747,37.128175,20.4564
-80.6238523159261,37.072706551083,-80.718259,37.09709,12.5058
-80.5857433181278,37.1180677036741,-80.558308,37.140068,4.4841
-80.5509011708934,37.1379553787602,-80.558308,37.140068,1.1479
-80.4448135792378,37.118152929051,-80.582979,37.148546,17.1735
-80.3981818301184,37.1349446950913,-80.398469,37.129535,0.7614
-80.4230522771977,37.1949907774553,-80.414047,37.14952,6.5736
-80.7792492271022,37.0540035107552,-80.413437,37.146946,39.5906
-80.4057529453405,37.1034800438987,-80.395099,37.130329,7.9343
-80.5425001669868,37.2360813132422,-80.413842,37.147046,23.2801
-80.4578973784107,37.2345629223309,-80.413908,37.147083,14.8008
-80.4306709876565,37.1726889683906,-80.413908,37.147083,4.8547
-80.2766013649233,37.2228378355445,-80.688501,37.103702,55.583
-80.8147224281089,37.0113711880362,-80.419493,37.17063,52.1865
-80.515236670511,37.0472249543106,-80.419493,37.17063,18.8878
-80.4136925837937,37.2230868709393,-80.410628,37.202764,4.331
-80.7925377268328,37.0709766635988,-80.570215,37.130035,26.9462
-80.4230522771977,37.1949907774553,-80.414819,37.187679,2.1275
-80.4112567620754,37.122214165444,-80.414819,37.187679,9.3142
-80.4448135792378,37.118152929051,-80.55831,37.140107,14.192
-80.3355647241491,37.2867746647256,-80.419483,37.169846,21.2395
-80.4349699868985,37.1353908799497,-80.577859,37.130759,14.027
-80.3981818301184,37.1349446950913,-80.42043,37.23362,15.6655
-80.7704775709745,37.1441513208779,-80.42043,37.23362,41.8732
-80.5445919841749,37.1227248377514,-80.42043,37.23362,27.1779
-80.3838843581547,37.1998723788212,-80.400803,37.195858,3.5101
-80.4479352449641,37.2132369214273,-80.398386,37.205901,9.2686
-80.7626175539273,37.0920040550043,-80.683986,37.105729,8.7849
-80.7704775709745,37.1441513208779,-80.683986,37.105729,11.7084
-80.4206588934699,37.2248755674189,-80.400882,37.197337,6.1781
-80.3922175700098,37.1282271997738,-80.400882,37.197337,12.0936
-80.569406391956,37.1307413098116,-80.412078,37.187565,21.5073
-80.3981818301184,37.1349446950913,-80.412078,37.187565,8.1949
-80.4291605025331,37.2369284305253,-80.412078,37.187565,8.7986
-80.7595876023879,37.0646169001196,-80.412078,37.187565,38.3855
-80.4112567620754,37.122214165444,-80.412893,37.186209,8.9898
-80.411526759471,37.2088825184289,-80.412893,37.186209,3.5388
-80.441983608909,37.0574211506616,-80.412893,37.186209,17.6032
-80.4173129291314,37.2508907697237,-80.412893,37.186209,11.5142
-80.6882720518082,37.0659124619487,-80.69364,37.081801,3.9853
-80.4448135792378,37.118152929051,-80.41484,37.128413,4.0027
-80.3832231374717,37.2301024616881,-80.41484,37.128413,15.0169
-80.451145901738,37.2182936059917,-80.443613,37.225434,1.59
-80.455075106728,37.2577588997268,-80.443613,37.225434,7.0156
-80.4578973784107,37.2345629223309,-80.57827,37.13101,22.3999
-80.4798034987174,37.1978533939219,-80.398654,37.207512,13.8814
-80.3756109112971,37.1632548804573,-80.398654,37.207512,7.9327
-80.4578973784107,37.2345629223309,-80.398166,37.207134,10.8396
-80.400634192601,37.2208104225205,-80.398166,37.207134,2.2041
-80.4291605025331,37.2369284305253,-80.411365,37.228506,2.3519
-80.3760695567766,37.2659953569513,-80.411365,37.228506,7.4359
-80.4084637473875,37.1366504048481,-80.413976,37.147079,1.9968
-80.4574066136827,37.2097752851342,-80.413102,37.24831,7.6598
-80.569406391956,37.1307413098116,-80.414278,37.148326,17.9245
-80.4265775467405,37.2475329638377,-80.413604,37.22579,3.726
-80.4316099049951,37.2411939224227,-80.413604,37.22579,3.6583
-80.4242339167959,37.153706162723,-80.412893,37.186183,5.9713
-80.6148161341402,36.9917778564196,-80.444252,37.224758,39.7982
-80.5425001669868,37.2360813132422,-80.452632,37.21888,11.0745
-80.441983608909,37.0574211506616,-80.451688,37.219012,25.0949
-80.4136925837937,37.2230868709393,-80.451688,37.219012,5.0445
-80.4451458681351,37.2162242040867,-80.451688,37.219012,1.5872
-80.571014433521,37.1065725449696,-80.451688,37.219012,23.1477
-80.5253310160524,37.1338727644179,-80.408399,37.187232,19.1255
-80.3922175700098,37.1282271997738,-80.408399,37.187232,12.6671
-80.5445919841749,37.1227248377514,-80.408399,37.187232,19.7456
-80.7655175774074,37.0502467887587,-80.726445,37.097875,7.7364
-80.3559510485379,37.1195735878574,-80.409594,37.12811,6.2272
-80.4291605025331,37.2369284305253,-80.398051,37.206293,5.3734
-80.455075106728,37.2577588997268,-80.398051,37.206293,13.5581
-80.5603433285892,37.1339542793532,-80.57064,37.129741,2.5958
-80.2143472882027,37.1892808257682,-80.25718,37.168167,10.4886
-80.400634192601,37.2208104225205,-80.409011,37.225155,1.1485
-80.5445919841749,37.1227248377514,-80.568371,37.128485,5.3601
-80.3987463322782,37.1433057723703,-80.41469,37.14466,1.8847
-80.8507708562635,37.1005137780145,-80.41469,37.14466,50.4725
-80.4306709876565,37.1726889683906,-80.409141,37.188036,5.8589
-80.401412518267,37.2505859024978,-80.409141,37.188036,11.9156
-80.4230522771977,37.1949907774553,-80.409141,37.188036,2.4706
-80.441983608909,37.0574211506616,-80.409141,37.188036,17.5301
-80.3355647241491,37.2867746647256,-80.418969,37.169917,21.2927
-80.4084637473875,37.1366504048481,-80.418969,37.169917,5.118
-80.5253310160524,37.1338727644179,-80.505653,37.089172,9.5386
-80.515236670511,37.0472249543106,-80.576235,37.13186,15.5988
-80.4057529453405,37.1034800438987,-80.414802,37.187522,14.486
-80.515236670511,37.0472249543106,-80.568414,37.129355,14.6377
-80.7626175539273,37.0920040550043,-80.720161,37.099011,5.2374
-80.4448135792378,37.118152929051,-80.720161,37.099011,33.4916
-80.4674991189843,37.1679253150927,-80.505791,37.091794,19.5219
-80.3355647241491,37.2867746647256,-80.505791,37.091794,36.9092
-80.3832231374717,37.2301024616881,-80.444343,37.224848,12.8965
-80.4674991189843,37.1679253150927,-80.444343,37.224848,15.6838
-80.5001036653361,37.1189082856858,-80.570652,37.129817,9.2206
-80.4126480015464,37.2401061013131,-80.409461,37.224861,2.2631
-80.400634192601,37.2208104225205,-80.409461,37.224861,1.1432
-80.4377904808155,37.151479232381,-80.409461,37.224861,11.621
-80.3838843581547,37.1998723788212,-80.409461,37.224861,3.8956
-80.4798034987174,37.1978533939219,-80.568454,37.12838,17.2007
-80.4242339167959,37.153706162723,-80.580191,37.138962,19.477
-80.588659092602,37.1420349680632,-80.582766,37.148929,2.1712
-80.571014433521,37.1065725449696,-80.582766,37.148929,6.5583
-80.4306709876565,37.1726889683906,-80.409375,37.136095,6.5067
-80.4479352449641,37.2132369214273,-80.411287,37.252573,6.7255
-80.4065037385558,37.2332991461168,-80.411363,37.228548,0.7697
-80.411526759471,37.2088825184289,-80.41404,37.186745,3.6861
-80.515236670511,37.0472249543106,-80.41404,37.186745,21.403
-80.4377904808155,37.151479232381,-80.419626,37.169883,4.0231
-80.6618730464378,37.1985867034914,-80.419626,37.169883,41.4542
-80.3838843581547,37.1998723788212,-80.409359,37.186426,4.8763
-80.4242339167959,37.153706162723,-80.409359,37.186426,5.6671
-80.7774553159538,37.0725303253969,-80.409359,37.186426,45.6322
-80.7626175539273,37.0920040550043,-80.413352,37.147949,40.1671
-80.4349699868985,37.1353908799497,-80.414047,37.14952,4.9483
-80.2767409786788,37.1682945838885,-80.414047,37.14952,15.7407
-80.5857433181278,37.1180677036741,-80.395099,37.130329,22.4844
-80.577657812116,37.1257874482377,-80.413908,37.147083,19.5413
-80.4230522771977,37.1949907774553,-80.419493,37.17063,4.0926
-80.3760695567766,37.2659953569513,-80.410628,37.202764,17.0168
-80.411526759471,37.2088825184289,-80.410628,37.202764,0.7036
-80.4479352449641,37.2132369214273,-80.410628,37.202764,7.1243
-80.5669989018417,37.1197972515933,-80.413879,37.147076,17.2473
-80.5469199879583,37.1489623638227,-80.570215,37.130035,6.8577
-80.455075106728,37.2577588997268,-80.40125,37.196649,12.8116
-80.3645492690478,37.0633966245455,-80.403838,37.219673,22.677
-80.4065037385558,37.2332991461168,-80.403838,37.219673,2.209
-80.4798034987174,37.1978533939219,-80.414819,37.187679,13.5234
-80.4674991189843,37.1679253150927,-80.414819,37.187679,7.8586
-80.4242339167959,37.153706162723,-80.414819,37.187679,6.2926
-80.5560601371691,37.1415338530079,-80.55831,37.140107,0.278
-80.5509011708934,37.1379553787602,-80.55831,37.140107,1.1434
-80.569406391956,37.1307413098116,-80.55831,37.140107,2.1901
-80.6618730464378,37.1985867034914,-80.55831,37.140107,28.0255
-80.4578973784107,37.2345629223309,-80.413111,37.248329,5.2579
-80.3922175700098,37.1282271997738,-80.414849,37.187657,13.5389
-80.4377904808155,37.151479232381,-80.577859,37.130759,19.2924
-80.515236670511,37.0472249543106,-80.577859,37.130759,15.7339
-80.4136925837937,37.2230868709393,-80.42043,37.23362,1.9135
-80.4065037385558,37.2332991461168,-80.398386,37.205901,4.0749
-80.8475240804368,37.0479476470839,-80.414814,37.187535,51.6206
-80.4448135792378,37.118152929051,-80.400882,37.197337,12.5871
-80.577657812116,37.1257874482377,-80.412078,37.187565,23.1328
-80.7031291478059,36.9356135342064,-80.412078,37.187565,68.3932
-80.4265775467405,37.2475329638377,-80.412078,37.187565,9.9005
-80.7239549807624,37.0746631067882,-80.505749,37.091805,23.5513
-80.3838843581547,37.1998723788212,-80.412893,37.186209,5.1775
-80.4349699868985,37.1353908799497,-80.41484,37.128413,2.4563
-80.4057529453405,37.1034800438987,-80.41484,37.128413,6.3709
-80.515236670511,37.0472249543106,-80.41484,37.128413,13.4825
-80.400634192601,37.2208104225205,-80.41484,37.128413,11.5048
-80.3308477595896,37.1342392377725,-80.41484,37.128413,10.1509
-80.3355647241491,37.2867746647256,-80.41484,37.128413,26.1624
-80.3838843581547,37.1998723788212,-80.443613,37.225434,9.8253
-80.4578973784107,37.2345629223309,-80.443613,37.225434,3.896
-80.4393919807025,37.2136906174922,-80.443613,37.225434,1.4571
-80.4065037385558,37.2332991461168,-80.408175,37.223674,1.5316
-80.441983608909,37.0574211506616,-80.57827,37.13101,18.2269
-80.3645492690478,37.0633966245455,-80.57827,37.13101,27.7733
-80.5955465151115,37.1710427158253,-80.398654,37.207512,23.4648
-80.4265775467405,37.2475329638377,-80.398654,37.207512,10.5434
-80.4242339167959,37.153706162723,-80.398166,37.207134,7.8998
-80.5417277897169,37.1366834567208,-80.398166,37.207134,24.5497
-80.3355647241491,37.2867746647256,-80.398166,37.207134,15.9192
-80.5001036653361,37.1189082856858,-80.400804,37.195878,17.9662
-80.4306709876565,37.1726889683906,-80.400804,37.195878,7.2572
-80.4126480015464,37.2401061013131,-80.400804,37.195878,5.8388
-80.4306709876565,37.1726889683906,-80.413102,37.24831,16.69
-80.6519380294966,37.1456430959619,-80.414278,37.148326,30.115
-80.5155951820541,37.165731378536,-80.414278,37.148326,11.3452
-80.3760695567766,37.2659953569513,-80.412893,37.186183,18.559
-80.4206588934699,37.2248755674189,-80.444252,37.224758,3.1021
-80.3760695567766,37.2659953569513,-80.444252,37.224758,9.0052
-80.3756109112971,37.1632548804573,-80.452632,37.21888,14.9957
-80.411526759471,37.2088825184289,-80.451688,37.219012,6.6213
-80.3559510485379,37.1195735878574,-80.451688,37.219012,18.9517
-80.4798034987174,37.1978533939219,-80.451688,37.219012,5.7509
-80.577657812116,37.1257874482377,-80.451688,37.219012,20.8911
-80.3922175700098,37.1282271997738,-80.409077,37.186596,11.0453
-80.441983608909,37.0574211506616,-80.409594,37.12811,10.0027
-80.7752324849309,36.966296664316,-80.409594,37.12811,45.4699
-80.515236670511,37.0472249543106,-80.398051,37.206293,23.0966
-80.441983608909,37.0574211506616,-80.25718,37.168167,24.917
-80.2766013649233,37.2228378355445,-80.25718,37.168167,17.5774
-80.7239549807624,37.0746631067882,-80.72014,37.099028,3.1326
-80.3838843581547,37.1998723788212,-80.409011,37.225155,3.901
-80.3756109112971,37.1632548804573,-80.409011,37.225155,9.1942
-80.4227972136879,37.235117704572,-80.409141,37.188036,8.7031
-80.5425001669868,37.2360813132422,-80.409141,37.188036,18.5693
-80.455075106728,37.2577588997268,-80.418969,37.169917,15.0727
-80.4291605025331,37.2369284305253,-80.418969,37.169917,10.9104
-80.6232117753577,37.106602293345,-80.418969,37.169917,33.5697
-80.8507708562635,37.1005137780145,-80.418969,37.169917,46.1998
-80.6832781364396,37.1139501597423,-80.669948,37.115591,1.7578
-80.7655175774074,37.0502467887587,-80.505653,37.089172,26.1968
-80.569406391956,37.1307413098116,-80.576235,37.13186,0.8624
-80.571014433521,37.1065725449696,-80.414802,37.187522,27.8158
-80.5469199879583,37.1489623638227,-80.444358,37.224772,16.9346
-80.4479352449641,37.2132369214273,-80.444343,37.224848,2.2357
-80.3838843581547,37.1998723788212,-80.414668,37.14454,9.9371
-80.3832231374717,37.2301024616881,-80.414668,37.14454,12.9689
-80.5001036653361,37.1189082856858,-80.414668,37.14454,10.947
-80.4194863159,37.2432417859872,-80.409461,37.224861,2.7624
-80.4798034987174,37.1978533939219,-80.409461,37.224861,10.6399
-80.5001036653361,37.1189082856858,-80.684046,37.105665,20.3557
-80.6519380294966,37.1456430959619,-80.568454,37.12838,14.0836
-80.6232117753577,37.106602293345,-80.568454,37.12838,12.464
-80.7031291478059,36.9356135342064,-80.568454,37.12838,50.6981
-80.5955465151115,37.1710427158253,-80.580191,37.138962,4.9582
-80.4674991189843,37.1679253150927,-80.580191,37.138962,12.9916
-80.4578973784107,37.2345629223309,-80.582766,37.148929,19.4074
-80.5001036653361,37.1189082856858,-80.423042,37.160215,13.4499
-80.5469199879583,37.1489623638227,-80.444225,37.224789,16.9333
-80.3987463322782,37.1433057723703,-80.41329,37.186363,7.1844
-80.3922175700098,37.1282271997738,-80.41329,37.186363,11.3102
-80.5669989018417,37.1197972515933,-80.41404,37.186745,22.8332
-80.3987463322782,37.1433057723703,-80.419626,37.169883,4.7792
-80.4136925837937,37.2230868709393,-80.419626,37.169883,8.2089
-80.4349699868985,37.1353908799497,-80.408363,37.187222,10.2578
-80.3756109112971,37.1632548804573,-80.416852,37.244353,11.8931
-80.401412518267,37.2505859024978,-80.416852,37.244353,2.0114
-80.3987463322782,37.1433057723703,-80.416852,37.244353,15.7782
-80.569406391956,37.1307413098116,-80.718259,37.09709,16.6377
-80.7792492271022,37.0540035107552,-80.718259,37.09709,8.6837
-80.7626175539273,37.0920040550043,-80.718259,37.09709,5.505
-80.3760695567766,37.2659953569513,-80.419527,37.170509,20.5895
-80.571014433521,37.1065725449696,-80.688509,37.103691,16.451
-80.4448135792378,37.118152929051,-80.558308,37.140068,14.1965
-80.4136925837937,37.2230868709393,-80.413983,37.231703,1.4042
-80.577657812116,37.1257874482377,-80.582979,37.148546,4.2575
-80.5445919841749,37.1227248377514,-80.582979,37.148546,6.0219
-80.3922175700098,37.1282271997738,-80.398469,37.129535,0.9735
-80.3760695567766,37.2659953569513,-80.413437,37.146946,23.2591
-80.2766013649233,37.2228378355445,-80.413437,37.146946,20.7509
-80.7818835323882,37.0430353335215,-80.413437,37.146946,39.5116
-80.3756109112971,37.1632548804573,-80.413437,37.146946,5.9662
-80.4291605025331,37.2369284305253,-80.410628,37.202764,5.409
-80.4230522771977,37.1949907774553,-80.40125,37.196649,4.1601
-80.4206588934699,37.2248755674189,-80.444396,37.224868,3.1037
-80.4162379647936,37.2355524058656,-80.403838,37.219673,2.4541
-80.4112567620754,37.122214165444,-80.403838,37.219673,12.4032
-80.5425001669868,37.2360813132422,-80.414819,37.187679,18.9171
-80.515236670511,37.0472249543106,-80.414819,37.187679,21.58
-80.3838843581547,37.1998723788212,-80.414819,37.187679,5.4523
-80.6772386549049,37.103724089189,-80.414819,37.187679,29.9214
-80.577657812116,37.1257874482377,-80.413111,37.248329,25.9199
-80.7239549807624,37.0746631067882,-80.419483,37.169846,38.0911
-80.6882720518082,37.0659124619487,-80.577859,37.130759,20.0822
-80.5857433181278,37.1180677036741,-80.577859,37.130759,2.4283
-80.6238523159261,37.072706551083,-80.42043,37.23362,41.1273
-80.4065037385558,37.2332991461168,-80.42043,37.23362,1.9612
-80.8147224281089,37.0113711880362,-80.42043,37.23362,62.015
-80.4065037385558,37.2332991461168,-80.398339,37.206028,4.0599
-80.2766013649233,37.2228378355445,-80.398339,37.206028,16.6158
-80.7239549807624,37.0746631067882,-80.683986,37.105729,6.6794
-80.7099814276424,37.0154040754411,-80.414814,37.187535,45.4345
-80.441983608909,37.0574211506616,-80.398389,37.205269,19.2682
-80.4479352449641,37.2132369214273,-80.412078,37.187565,8.6534
-80.8147224281089,37.0113711880362,-80.412078,37.187565,54.5443
-80.4393919807025,37.2136906174922,-80.412078,37.187565,8.1135
-80.6232117753577,37.106602293345,-80.412078,37.187565,35.8705
-80.4246998781866,37.2434610933434,-80.412078,37.187565,10.0242
-80.7239549807624,37.0746631067882,-80.412078,37.187565,40.4451
-80.3981818301184,37.1349446950913,-80.400832,37.196871,9.1182
-80.569406391956,37.1307413098116,-80.505749,37.091805,10.1825
-80.4112567620754,37.122214165444,-80.41484,37.128413,1.3061
-80.4065037385558,37.2332991461168,-80.443613,37.225434,4.4483
-80.7752324849309,36.966296664316,-80.408175,37.223674,57.0501
-80.4349699868985,37.1353908799497,-80.408175,37.223674,14.2093
-80.7239549807624,37.0746631067882,-80.57827,37.13101,19.3444
-80.4448135792378,37.118152929051,-80.398654,37.207512,13.6625
-80.7818835323882,37.0430353335215,-80.411365,37.228506,49.5394
-80.3760695567766,37.2659953569513,-80.400804,37.195878,18.3513
-80.6618730464378,37.1985867034914,-80.400804,37.195878,53.5425
-80.4206588934699,37.2248755674189,-80.409154,37.186558,6.3761
-80.5001036653361,37.1189082856858,-80.409154,37.186558,16.6726
-80.4230522771977,37.1949907774553,-80.409154,37.186558,2.5657
-80.3832231374717,37.2301024616881,-80.414278,37.148326,12.7074
-80.3981818301184,37.1349446950913,-80.414278,37.148326,2.9185
-80.6148161341402,36.9917778564196,-80.413282,37.228347,37.9843
-80.4230522771977,37.1949907774553,-80.413604,37.22579,7.739
-80.4349699868985,37.1353908799497,-80.413604,37.22579,14.9029
-80.577657812116,37.1257874482377,-80.413835,37.147033,19.6067
-80.4798034987174,37.1978533939219,-80.444385,37.224851,6.8208
-80.4187857255849,37.2596586015505,-80.452632,37.21888,7.0698
-80.2524041834074,37.1182730391629,-80.451688,37.219012,36.772
-80.401412518267,37.2505859024978,-80.451688,37.219012,6.7687
-80.6772386549049,37.103724089189,-80.451688,37.219012,27.3454
-80.7592362688245,37.0231249518496,-80.726445,37.097875,17.1543
-80.6882720518082,37.0659124619487,-80.726445,37.097875,9.1713
-80.6232117753577,37.106602293345,-80.726445,37.097875,15.2576
-80.3760695567766,37.2659953569513,-80.409077,37.186596,18.3184
-80.441983608909,37.0574211506616,-80.409077,37.186596,17.3656
-80.2766013649233,37.2228378355445,-80.409594,37.12811,29.4612
-80.4112567620754,37.122214165444,-80.398051,37.206293,10.8308
-80.5509011708934,37.1379553787602,-80.57064,37.129741,3.3717
-80.5560601371691,37.1415338530079,-80.57064,37.129741,2.5063
-80.4674991189843,37.1679253150927,-80.422162,37.197168,10.0442
-80.8475240804368,37.0479476470839,-80.570627,37.129814,32.0177
-80.2143472882027,37.1892808257682,-80.568371,37.128485,44.0675
-80.3987463322782,37.1433057723703,-80.568371,37.128485,19.0972
-80.3756109112971,37.1632548804573,-80.413419,37.146918,5.9697
-80.3987463322782,37.1433057723703,-80.409141,37.188036,7.084
-80.4377904808155,37.151479232381,-80.409141,37.188036,6.3279
-80.3760695567766,37.2659953569513,-80.409141,37.188036,18.483
-80.401412518267,37.2505859024978,-80.418969,37.169917,14.0904
-80.6618730464378,37.1985867034914,-80.418969,37.169917,41.5212
-80.3922175700098,37.1282271997738,-80.418969,37.169917,8.972
-80.8475240804368,37.0479476470839,-80.505653,37.089172,34.4364
-80.4173129291314,37.2508907697237,-80.409443,37.185588,11.1312
-80.4349699868985,37.1353908799497,-80.409443,37.185588,9.8465
-80.4112567620754,37.122214165444,-80.400751,37.197253,9.8153
-80.4230522771977,37.1949907774553,-80.413922,37.231758,8.2129
-80.515236670511,37.0472249543106,-80.401284,37.196313,22.3421
-80.3968075828811,37.2119568724428,-80.444358,37.224772,8.4892
-80.3832231374717,37.2301024616881,-80.444358,37.224772,12.8965
-80.4057529453405,37.1034800438987,-80.410923,37.129614,6.5712
-80.6148161341402,36.9917778564196,-80.505791,37.091794,18.141
-80.5253310160524,37.1338727644179,-80.570652,37.129817,6.7752
-80.7752324849309,36.966296664316,-80.568454,37.12838,35.3653
-80.2766013649233,37.2228378355445,-80.568454,37.12838,43.9029
-80.5560601371691,37.1415338530079,-80.568454,37.12838,2.6096
-80.4057529453405,37.1034800438987,-80.580191,37.138962,22.5163
-80.411526759471,37.2088825184289,-80.444225,37.224789,5.6135
-80.4057529453405,37.1034800438987,-80.398082,37.206325,15.9809
-80.4084637473875,37.1366504048481,-80.409375,37.136095,0.1141
-80.4227972136879,37.235117704572,-80.411287,37.252573,2.3383
-80.4206588934699,37.2248755674189,-80.41329,37.186363,6.648
-80.455075106728,37.2577588997268,-80.411363,37.228548,7.0411
-80.5955465151115,37.1710427158253,-80.41404,37.186745,21.4493
-80.4306709876565,37.1726889683906,-80.408363,37.187222,5.9602
-80.4798034987174,37.1978533939219,-80.416852,37.244353,10.3055
-80.7595876023879,37.0646169001196,-80.718259,37.09709,6.0933
-80.7704775709745,37.1441513208779,-80.718259,37.09709,10.9292
-80.571014433521,37.1065725449696,-80.558308,37.140068,6.0766
-80.6238523159261,37.072706551083,-80.558308,37.140068,18.1191
-80.2766013649233,37.2228378355445,-80.413453,37.146938,20.7519
-80.5445919841749,37.1227248377514,-80.413453,37.146938,14.3493
-80.7239549807624,37.0746631067882,-80.412457,37.186144,40.4468
-80.6882720518082,37.0659124619487,-80.412457,37.186144,37.6773
-80.7031291478059,36.9356135342064,-80.414047,37.14952,63.122
-80.455075106728,37.2577588997268,-80.414047,37.14952,17.4822
-80.571014433521,37.1065725449696,-80.413437,37.146946,22.105
-80.5669989018417,37.1197972515933,-80.688501,37.103702,17.7678
-80.5857433181278,37.1180677036741,-80.688501,37.103702,17.6709
-80.5155951820541,37.165731378536,-80.410628,37.202764,14.3974
-80.441983608909,37.0574211506616,-80.410628,37.202764,19.4133
-80.2767409786788,37.1682945838885,-80.570215,37.130035,29.9642
-80.3987463322782,37.1433057723703,-80.444396,37.224868,13.6423
-80.400634192601,37.2208104225205,-80.403838,37.219673,0.444
-80.4377904808155,37.151479232381,-80.403838,37.219673,10.9218
-80.3922175700098,37.1282271997738,-80.414819,37.187679,13.5375
-80.3355647241491,37.2867746647256,-80.414819,37.187679,19.9798
-80.569406391956,37.1307413098116,-80.41372,37.148001,17.8673
-80.4578973784107,37.2345629223309,-80.419483,37.169846,12.2104
-80.6832781364396,37.1139501597423,-80.577859,37.130759,12.8732
-80.4246998781866,37.2434610933434,-80.42043,37.23362,1.8731
-80.4316099049951,37.2411939224227,-80.42043,37.23362,2.3013
-80.4306709876565,37.1726889683906,-80.42043,37.23362,15.0568
-80.3355647241491,37.2867746647256,-80.400803,37.195858,16.7451
-80.4126480015464,37.2401061013131,-80.398339,37.206028,4.9276
-80.4377904808155,37.151479232381,-80.400882,37.197337,8.3197
-80.7239549807624,37.0746631067882,-80.692015,37.084548,4.6575
-80.2524041834074,37.1182730391629,-80.412078,37.187565,26.5572
-80.441983608909,37.0574211506616,-80.41484,37.128413,9.8299
-80.569406391956,37.1307413098116,-80.57827,37.13101,1.0604
-80.3760695567766,37.2659953569513,-80.398654,37.207512,10.6417
-80.3645492690478,37.0633966245455,-80.400804,37.195878,20.3128
-80.4206588934699,37.2248755674189,-80.400804,37.195878,6.4159
-80.7818835323882,37.0430353335215,-80.409154,37.186558,44.6361
-80.5857433181278,37.1180677036741,-80.414278,37.148326,23.2698
-80.7479027179401,37.0583454300202,-80.414278,37.148326,35.4241
-80.6148161341402,36.9917778564196,-80.411883,37.129223,25.7177
-80.3922175700098,37.1282271997738,-80.452632,37.21888,18.7933
-80.4173129291314,37.2508907697237,-80.452632,37.21888,6.624
-80.6148161341402,36.9917778564196,-80.411893,37.129208,25.7177
-80.7099814276424,37.0154040754411,-80.451688,37.219012,40.7231
-80.8147224281089,37.0113711880362,-80.451688,37.219012,50.1836
-80.3355647241491,37.2867746647256,-80.505693,37.091895,36.9134
-80.7704775709745,37.1441513208779,-80.505721,37.091903,31.5729
-80.5560601371691,37.1415338530079,-80.409067,37.186848,20.8085
-80.3838843581547,37.1998723788212,-80.409594,37.12811,11.9674
-80.7792492271022,37.0540035107552,-80.409594,37.12811,37.3591
-80.4136925837937,37.2230868709393,-80.25718,37.168167,20.4186
-80.400634192601,37.2208104225205,-80.505653,37.089172,22.3105
-80.4291605025331,37.2369284305253,-80.505653,37.089172,26.5713
-80.3838843581547,37.1998723788212,-80.409443,37.185588,4.7945
-80.3645492690478,37.0633966245455,-80.409443,37.185588,18.8807
-80.3756109112971,37.1632548804573,-80.410923,37.129614,6.6025
-80.5155951820541,37.165731378536,-80.720161,37.099011,21.5538
-80.6519380294966,37.1456430959619,-80.720161,37.099011,9.289
-80.3922175700098,37.1282271997738,-80.414668,37.14454,3.5893
-80.5155951820541,37.165731378536,-80.409461,37.224861,15.0511
-80.3355647241491,37.2867746647256,-80.409461,37.224861,15.0061
-80.8475240804368,37.0479476470839,-80.414283,37.148284,45.8504
-80.5253310160524,37.1338727644179,-80.414283,37.148284,13.6676
-80.5001036653361,37.1189082856858,-80.414283,37.148284,11.4874
-80.411526759471,37.2088825184289,-80.568454,37.12838,24.4051
-80.4316099049951,37.2411939224227,-80.568454,37.12838,23.2392
-80.7595876023879,37.0646169001196,-80.568454,37.12838,22.2921
-80.4112567620754,37.122214165444,-80.582766,37.148929,17.4325
-80.7031291478059,36.9356135342064,-80.444225,37.224789,74.8872
-80.5425001669868,37.2360813132422,-80.444225,37.224789,12.2133
-80.441983608909,37.0574211506616,-80.444225,37.224789,24.0871
-80.3308477595896,37.1342392377725,-80.41329,37.186363,14.5902
-80.6148161341402,36.9917778564196,-80.505732,37.0919,18.1474
-80.3308477595896,37.1342392377725,-80.41404,37.186745,14.7102
-80.2766013649233,37.2228378355445,-80.41404,37.186745,16.6947
-80.455075106728,37.2577588997268,-80.41404,37.186745,13.1183
-80.3838843581547,37.1998723788212,-80.41404,37.186745,5.3248
